영화 코드,영화명(국문),영화명(영문),제작연도,개봉일,영화유형,제작상태,제작국가,영화장르,대표 제작국가,대표 장르,영화 감독 이름,제작사 코드
20196568,등산의 참맛 무삭제판,,2018,20191001,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,한동호,20189621
20196130,사이코패스,Psychopaths,2017,20190918,장편,개봉,미국,공포(호러),미국,공포(호러),미키 키팅,
20194004,미드나잇 쇼타임,Sixty Minutes to Midnight,2017,20190918,장편,개봉,캐나다,액션,캐나다,액션,,
20184488,카르멘,Carmen                       ,2019,20190914,장편,개봉,미국,기타,미국,기타,,
20195242,클럽녀 섹스 다이어트,,2018,20190913,장편,개봉,한국,드라마,한국,드라마,박은석,20100142
20195808,아내의 친구,,2019,20190912,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이가온,20063099
20195178,남성 전용 요리 교실 : 여선생과 제자,OTTOWA SIRANAI KIJIMA MIO,2019,20190911,장편,개봉,일본,드라마,일본,드라마,,
20193850,관계 : 특별한 형수 ,,2019,20190911,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김환,20161021
20192191,막내 형수 - 무삭제판,,2019,20190910,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최우성,20169329
20195008,보도드라이버: 떡마차 무삭제판,,2019,20190906,장편,개봉,한국,성인물(에로),한국,성인물(에로),이두희,19990110
20196477,데스 에브리데이,The Campus,2018,20190906,장편,개봉,미국,공포(호러),미국,공포(호러),,
20195362,헌팅 오브 힐하우스,The Haunting of Sharon Tate,2018,20190905,장편,개봉,미국,스릴러,미국,스릴러,다니엘 패런즈,
20193943,음란야도,,2019,20190905,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이가온,20063099
20191364,어린 아가씨,,2019,20190905,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이가온,20063099
20194365,여친의 맛 무삭제,,2019,20190904,장편,개봉,한국,드라마,한국,드라마,윤중부,20100142
20194362,맛있는 여상사 무삭제,,2019,20190904,장편,개봉,한국,드라마,한국,드라마,윤중부,20100142
20196140,아빠는 딸,Daddy Issues,2018,20190905,장편,개봉,베트남,코미디,베트남,코미디,오치아이 켄,
20195323,미이라 리턴즈,Mummy Rebirth,2019,20190904,장편,개봉,미국,"액션,공포(호러)",미국,액션,저스틴 프라이스,
20196072,내방에 일본여자가 있다 무삭제판,,2018,20190830,장편,개봉,한국,성인물(에로),한국,성인물(에로),노세기,
20190262,내 사촌 누나 무삭제,,2019,20190814,장편,개봉,한국,드라마,한국,드라마,윤중부,20100142
20168750,파도가 지나간 자리,The Light Between Oceans,2016,20170308,장편,개봉,"미국,뉴질랜드,영국","드라마,멜로/로맨스",미국,드라마,데릭 시엔프랜스,
20180802,러브리스,Loveless,2017,20190418,장편,개봉,"러시아,프랑스,독일",드라마,러시아,드라마,안드레이 즈비아긴체프,
20186069,해피엔드,Happy End,2017,20190620,장편,개봉,"프랑스,오스트리아 ,독일",드라마,프랑스,드라마,미카엘 하네케,
20176049,패터슨,Paterson,2016,20171221,장편,개봉,"프랑스,독일,미국",드라마,프랑스,드라마,짐 자무쉬,
20197989,엄마 친구:여자로 보일 때2,BOKUNOSYUKUBO-03,2017,20190927,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,키무라 히로유키,
20197850,시아버지의 유혹,Father-in-law's temptation,2019,20190927,장편,개봉,일본,"성인물(에로),드라마",일본,성인물(에로),잠파,
20196567,맛있는엄마들,,2019,20190927,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이철,20130184
20195812,내 여자의 남자들,,2019,20190927,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,최정자,20174841
20197851,남편 상사의 노예가 된 아내,Greedy boss,2019,20190927,장편,개봉,일본,"성인물(에로),드라마",일본,성인물(에로),호쿠시 겐지,
20197966,나쁜 섹스:겁탈 당한 아내2,JYOITOBUKANOTUMA-9,2018,20190927,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,
20197847,헤픈 새엄마:참을 수 없는 날,BIDARAGIBONOYUUWAKU-06,2018,20190926,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,코메이,
20189485,친구엄마 : 참을 수 없는 날 2 무삭제,,2018,20190926,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정완경,20161021
20180689,친구누나 일본판 2 무삭제,,2018,20190926,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정완경,20161021
20196301,처제의 일기,,2019,20190926,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정진호,20176201
20197852,유흥1번가 : 클럽 그레이스,Champaign Girls,2018,20190926,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,야마우치 다이스케,
20197272,오피스텔-잘 하는 애들로 무삭제판,,2019,20190926,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,천성준,20173401
20196795,스티븐 시걸의 제네럴 커맨더,General Commander,2019,20190926,장편,개봉,미국,"범죄,액션",미국,범죄,"로스 W. 클락슨, 필리페 마르티네즈",
20195967,슈퍼 햄찌,Supermarsu,2017,20190926,장편,개봉,핀란드,"애니메이션,가족,판타지",핀란드,애니메이션,주나 테나,
20196409,뱅드림! 필름 라이브,BanG Dream! Film Live,2019,20190926,장편,개봉,일본,애니메이션,일본,애니메이션,우메츠 토모미,
20197862,목욕탕 속 사정,A Virgin Boy at A Public Bath,2017,20190926,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,타카오카 주이치,
20197842,남편 후배-해달라는 그녀,HUTEIWAKADUMA-07,2018,20190926,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,타카드 신지,
20199446,원스 어폰 어 타임... 인 할리우드,Once Upon a Time... in Hollywood,2019,20190925,장편,개봉,미국,"드라마,코미디",미국,드라마,쿠엔틴 타란티노,
20194208,앳 퍼스트 라이트,First Light,2018,20190925,장편,개봉,캐나다,"드라마,SF,스릴러",캐나다,드라마,제이슨 스톤,
20190276,미드 90,Mid90s,2018,20190925,장편,개봉,미국,드라마,미국,드라마,조나 힐,
20195203,레플리카,Replicas,2018,20190925,장편,개봉,미국,"범죄,미스터리,SF,스릴러",미국,범죄,제프리 나흐마노프,
20197382,천박한누나 무삭제판,,2018,20190924,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,한동호,20174841
20196129,데드 바이 데이라이트,Quarries,2016,20190904,장편,개봉,미국,"액션,스릴러",미국,액션,닐스 테일러,
20193518,젊은 엄마 친구 2,,2019,20190923,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정현수,20161021
20196262,여대생 기숙사에서 생긴 일,The Row,2018,20190910,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),매티 벡커맨,
20196474,잘주는 누나들 무삭제판,,2019,20190920,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,천성준,20173401
20151181,여교사,MISBEHAVIOR,2015,20170104,장편,개봉,한국,드라마,한국,드라마,김태용,20100374
20160503,분장,LOST TO SHAME,2016,20170927,장편,개봉,한국,드라마,한국,드라마,남연우,20175702
20197229,정사:남편을 위해 벗었다,AISURUOXTUTO,2018,20190919,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,토미죠 타로,
20197242,젊은 새엄마:터져버린 욕정,BIDARAGIBONOYUUWAKU-04,2018,20190919,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,코메이,
20197228,음란한 피:한여자 세남자,KISEITUMA 2,2018,20190919,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,히이라기 엔부,
20193516,언더 더 실버레이크,Under the Silver Lake,2018,20190919,장편,개봉,미국,"범죄,스릴러",미국,범죄,데이빗 로버트 밋첼,
20195341,야곱의 사다리,JACOB'S LADDER,2019,20190919,장편,개봉,미국,"스릴러,액션",미국,스릴러,데이빗 M. 로젠탈,
20192982,애드 아스트라,AD ASTRA,2019,20190919,장편,개봉,미국,"SF,스릴러",미국,SF,제임스 그레이,
20197247,스승의은혜-육체보은,TUMASIXTUKAKU-02,2018,20190919,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,마츠모토 미노루,
20189077,비뚤어진 집,Crooked House,2017,20190919,장편,개봉,영국,"범죄,드라마,미스터리",영국,범죄,질스 파겟-브레너,
20197230,불륜유부녀-되살아난 육욕,TUMASIXTUKAKU-01,2018,20190919,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,마츠모토 미노루,
20194943,발명왕 볼트,Brave Rabbit3 the Crazy Time Machine,2019,20190919,장편,개봉,중국,"어드벤처,애니메이션",중국,어드벤처,증헌림,
20197241,밀애-남편이 잠든 사이,NETORARENOWAKADUMA,2018,20190919,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,마츠모토 미노루,
20196581,런던워Z: 레드콘,Redcon-1,2018,20190919,장편,개봉,영국,"SF,액션",영국,SF,치 키옹 청,
20194187,디스트로이어,Destroyer,2018,20190919,장편,개봉,미국,"범죄,스릴러",미국,범죄,캐린 쿠사마,
20181552,거짓말 : 여자 모델의 섹스 무삭제,,2018,20190919,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,유해종,20161021
20168766,종이 비행기,Paper Planes,2016,20180131,장편,개봉,한국,드라마,한국,드라마,"노홍식, 필동",20112272
20185350,칠곡 가시나들,Granny Poetry Club,2018,20190227,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김재환,20142068
20196902,파라노말 액티비티 2019,It Lives Inside,2018,20190917,장편,개봉,미국,"공포(호러),액션",미국,공포(호러),"션 빙햄, 제프 홀",
20197153,화끈한 룸메이트 무삭제판,,2019,20190918,장편,개봉,한국,"성인물(에로),코미디,멜로/로맨스",한국,성인물(에로),백석동,20191061
20193807,예스터데이,YESTERDAY,2019,20190918,장편,개봉,"미국,영국",드라마,미국,드라마,대니 보일,
20196422,아마추어 유부녀,Unsatisfied desire,2019,20190917,장편,개봉,일본,"성인물(에로),드라마",일본,성인물(에로),오자키 히로코우지,
20197381,남의 아내 무삭제판,,2018,20190917,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,한동호,20174841
20196421,거근에 중독된 미모의 내 아내,Husband's evil mechanism,2019,20190917,장편,개봉,일본,"성인물(에로),드라마",일본,성인물(에로),혼마 타마,
20185426,아들의 여자,,2018,20190916,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김부곤,20161021
20196134,어린여동생-무삭제,,2019,20190913,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정민용,20130184
20177981,밤치기,Hit the Night,2017,20181101,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정가영,20175761
20177538,완벽한 타인,Intimate Strangers,2018,20181031,장편,개봉,한국,"드라마,코미디",한국,드라마,이재규,"20155211, 20062690"
20196608,지구 침공의 날 2019,Cute Little Buggers,2017,20190911,장편,개봉,미국,"SF,액션",미국,SF,토니 조피아,
20196141,오토의 클래식 음악여행,Oto and Music,2016,20190911,장편,개봉,독일,"애니메이션,판타지",독일,애니메이션,후사코 유사키,
20195871,옆집소녀3,,2019,20190911,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,성기만,20130184
20198004,미용실 : 특별한 서비스 3 무삭제,,2019,20190911,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김종민,20161021
20185419,누나 친구 3 무삭제,,2018,20190911,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김부곤,20161021
20183475,내 아내의 엄마 무삭제,,2018,20190911,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김부곤,20161021
20196827,나의 젊은 형수님 - 감독판,,2019,20190911,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이정,20112175
20193446,나쁜 처제들,,2019,20190911,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이재금,20112175
20184572,타짜: 원 아이드 잭,Tazza: One Eyed Jack,2019,20190911,장편,개봉,한국,"범죄,드라마",한국,범죄,권오광,"20100123, 20124237, 20138935"
20193921,디터 람스,Rams,2018,20190822,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,게리 허스트윗,
20193963,더 디너,The Dinner,2017,20190801,장편,개봉,미국,"드라마,미스터리,스릴러",미국,드라마,오렌 무버만,
20193423,돈 워리,"Don't Worry, He Won't Get Far on Foot",2018,20190725,장편,개봉,미국,드라마,미국,드라마,구스 반 산트,
20194224,침입자,Cannibal Farm,2017,20190910,장편,개봉,영국,공포(호러),영국,공포(호러),찰리 스티즈,
20196769,야한 여자-커다란게 좋아,HUTEIWAKADUMA-06,2018,20190910,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,코메이,
20196802,야한 새엄마:만족 시켜줘,BATU2NOHUTEIDUMA-07,2018,20190910,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,타카드 신지,
20180948,시아버지와 두 며느리 2 무삭제,,2018,20190910,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정완경,20161021
20193444,스와핑: 교수와 제자들 - 감독판,,2019,20190910,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이정,20112175
20196794,순한 새엄마:착한 몸매,TITINOGOSYO,2018,20190910,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,버드맨 텟페이,
20189246,밀애 : 착한 처제 무삭제,,2018,20190910,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정완경,20161021
20196770,늘씬한 장모님:나쁜 장난,MUSUMEMUKOWOSASOUGIBO,2018,20190910,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,버드맨 텟페이,
20194973,가정부 길들이기 무삭제판,,2018,20190910,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,한동호,20174841
20194861,블라인드 멜로디,Andhadhun,2018,20190828,장편,개봉,인도,스릴러,인도,스릴러,스리람 라그하반,
20193881,호크니,Hockney,2014,20190808,장편,개봉,영국,다큐멘터리,영국,다큐멘터리,랜달 라이트,
20190741,김복동,My Name Is KIM Bok-dong,2019,20190808,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,송원근,20160682
20194398,혼숙외박 불륜녀,Very Dirty Zen Priest,2019,20190906,장편,개봉,일본,성인물(에로),일본,성인물(에로),코지마 유키오,
20194372,출장이 잦은 남편과 가라오케 알바남,The wives seeking stimulation Unrequisite desire,2018,20190906,장편,개봉,일본,성인물(에로),일본,성인물(에로),니시다 하라오,
20195263,중년남과 꿀빠는 온천여관,Onnatabiyu,2019,20190906,장편,개봉,일본,성인물(에로),일본,성인물(에로),존 류지,
20195874,이모의유혹2-무삭제,,2019,20190906,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김이슬,20130184
20194373,육덕 이삿짐센터 여직원,Voluptuous Girl of Moving Company,2019,20190906,장편,개봉,일본,성인물(에로),일본,성인물(에로),후지모리 니카이도,
20195250,옷을 벗고 알몸으로 주인님과,Inwai Chokyo Mukai Ai,2019,20190906,장편,개봉,일본,성인물(에로),일본,성인물(에로),니시무라 켄지,
20195247,염병하는 남편상사가 오늘도,Yamino Seihanzai,2019,20190906,장편,개봉,일본,성인물(에로),일본,성인물(에로),이즈미 료이치,
20195264,어제의 아내가 오늘은 정부,Tajyoduma,2019,20190906,장편,개봉,일본,성인물(에로),일본,성인물(에로),존 류지,
20194374,야한 속옷의 카메라 테스트,Hilarious Camera Episode,2019,20190906,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠라타 켄타로,
20196476,야한 상상-하고싶은 여직원,TIKANKOUI,2018,20190906,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,
